symbol,yahoo_symbol,company_name,nse_company_name,isin,sector,industry,price,market_cap_cr,trailing_pe,forward_pe,price_to_book,roe_percent,debt_to_equity_percent,revenue_growth_percent,earnings_growth_percent,profit_margin_percent,operating_margin_percent,dividend_yield_percent,cash_conversion_ratio,beta,fifty_two_week_high,fifty_two_week_low,fifty_two_week_position,quality_score,growth_score,valuation_score,size_liquidity_score,buffett_munger_score,graham_value_score,lynch_garp_score,fisher_growth_score,greenblatt_score,marks_risk_score,india_compounder_score,entry_score,quant_score,investor_master_score,estimated_fair_value,strong_buy_below,accumulate_below,expensive_above,quant_zone,red_flags,investor_style_match,notes,base_quant_score,enhanced_screener_score,screener_data_available,company_name_screener,screener_url,fetched_at,used_cache,status,roce_percent,roe_percent_screener,sales_growth_5y,profit_growth_5y,promoter_holding,promoter_holding_change_4q,promoter_pledge_percent,fii_holding,dii_holding,fii_holding_change_4q,dii_holding_change_4q,operating_cash_flow_5y,capex_5y,free_cash_flow_5y,cash_conversion_5y,fcf_calculation_method,current_pe,median_pe_5y,price_to_median_pe,latest_quarter_sales_growth,latest_quarter_profit_growth,quarterly_sales_consistency,quarterly_profit_consistency,net_interest_margin,gross_npa_percent,net_npa_percent,casa_ratio,capital_adequacy_ratio,data_completeness_score,sector_scoring_group
ALKEM,ALKEM.NS,Alkem Laboratories Limited,Alkem Laboratories Limited,INE540L01014,Healthcare,Drug Manufacturers - Specialty & Generic,5602.0,66980.32,29.086187,24.765228,4.848227,17.557000000000002,14.267,14.6,-22.7,15.645,11.424,36.0,0.8528238252026957,0.274,5933.5,4738.5,0.7226,82.66,49.93,67.82,100.0,71.88,68.95,51.38,55.25,75.24,93.36,72.47,40.89,66.53,66.53,1926.0,1540.8,1733.4,2311.2,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Negative earnings growth,Greenblatt Quality+Value,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",66.53,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,NH.NS,Narayana Hrudayalaya Limited,Narayana Hrudayalaya Ltd.,INE410P01011,Healthcare,Medical Care Facilities,1982.5,40264.54,49.62453,28.265013,8.87664,19.845,129.033,75.8,13.5,10.203,13.733,23.0,2.001274060468889,0.176,2093.3,1589.0,0.7803,74.73,86.64,45.46,95.13,64.97,40.55,56.06,79.47,60.09,85.28,75.51,40.53,66.46,66.46,1598.0,1118.6,1358.3,1917.6,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",66.46,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMMINSIND,CUMMINSIND.NS,Cummins India Limited,Cummins India Limited,INE298A01020,Industrials,Specialty Industrial Machinery,5599.0,155204.28,65.546715,47.072506,18.312826,29.455,0.431,21.9,22.7,19.449,13.435,118.0,0.7343114132505583,0.572,6100.0,3481.5,0.8087,90.22,97.47,23.5,100.0,68.85,52.0,62.65,90.58,56.86,94.0,80.52,25.88,66.44,66.44,3416.8,2733.44,3075.12,4100.16,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Very expensive P/B above 15,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",66.44,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
METROBRAND,METROBRAND.NS,Metro Brands Limited,Metro Brands Limited,INE317I01021,Consumer Cyclical,Apparel Retail,1024.9,27935.22,67.964195,47.41876,14.009788,22.094,77.476,20.3,23.200000000000003,14.358,19.931,56.99999999999999,1.152297120138509,0.008,1340.4,883.0,0.3102,85.84,98.02,23.5,88.97,71.85,44.25,62.6,94.09,54.67,88.5,77.5,35.85,66.12,66.12,603.2,482.56,542.88,723.84,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",66.12,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUJENERGY,GUJENERGY.NS,Gujarat Energy Limited,GUJARAT ENERGY LIMITED,INE844O01030,Utilities,Utilities - Regulated Gas,263.15,24689.54,822.34375,8.865045,1.3367436,12.267999,118.64,21.1,32.6,8.5489996,10.338,218.00000000000003,1.347702501095815,0.502,484.8,261.7,0.0065,63.0,100.0,48.0,87.34,56.2,60.21,56.0,82.52,55.5,78.35,74.75,44.4,66.11,66.11,12.8,8.96,10.88,15.36,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Very expensive P/E above 80,Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",66.11,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIHOTEL,EIHOTEL.NS,EIH Limited,EIH Limited,INE230A01023,Consumer Cyclical,Lodging,321.35,20096.08,31.943338,21.950136,3.818912,12.948,4.666,7.399999999999999,-5.800000000000001,21.003,38.539,45.0,1.5803956843619649,-0.263,434.8,271.15,0.3068,89.42,36.65,67.74,85.05,87.73,70.01,44.64,52.35,78.58,91.01,68.6,49.19,66.05,66.05,101.61,81.29,91.45,121.93,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Negative earnings growth,Buffett-Munger Quality; Greenblatt Quality+Value,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",66.05,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELIANCE,RELIANCE.NS,Reliance Industries Limited,Reliance Industries Limited,INE002A01018,Energy,Oil & Gas Refining & Marketing,1272.2,1721601.05,23.013748,17.788427,1.9043627,,36.653,29.7,-22.4,6.614999500000001,12.331,47.0,,0.184,1611.8,1253.2,0.053,57.45,56.0,82.5,100.0,61.71,77.72,55.99,52.22,69.97,90.0,68.41,54.75,65.89,65.89,873.42,524.05,698.74,1048.1,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Negative earnings growth,Graham/Klarman Value,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.89,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COROMANDEL,COROMANDEL.NS,Coromandel International Limited,Coromandel International Limited,INE169A01031,Basic Materials,Agricultural Inputs,2022.9,59573.72,30.52052,20.070942,4.7439036,15.587000000000002,11.469,20.4,-75.8,6.2140003,8.225999999999999,54.0,0.7962272787329842,0.125,2718.9,1706.5,0.3125,71.9,56.0,66.81,100.0,63.09,68.74,53.73,55.93,69.36,93.78,70.33,48.79,65.89,65.89,662.8,463.96,563.38,795.36,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.89,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNOMINDA,UNOMINDA.NS,Uno Minda Limited,UNO Minda Limited,INE405E01023,Consumer Cyclical,Auto Parts,1129.9,65246.85,54.58454,36.421272,10.444726,19.202,37.74,17.8,22.3,6.0900003,7.651999600000001,23.0,1.4370618480995572,0.233,1382.0,994.0,0.3503,75.65,94.56,33.27,100.0,53.26,48.53,69.5,81.54,54.46,95.84,76.5,37.98,65.86,65.86,828.0,662.4,745.2,993.6,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.86,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODIGIT,GODIGIT.NS,GO DIGIT GENERAL INS LTD,Go Digit General Insurance Limited,INE03JT01014,Financial Services,Insurance - Property & Casualty,280.85,25964.56,47.682514,29.10215,5.540978,11.7089994,7.469,4.5,29.3,5.4390002,9.438,,3.721300441428931,0.074,381.4,277.8,0.0294,69.72,74.12,52.83,87.98,60.11,48.92,68.3,62.0,61.27,97.6,70.4,53.35,65.77,65.77,235.6,164.92,200.26,282.72,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.77,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GROWW,GROWW.NS,BILLIONBRAINS GARAGE VN L,Billionbrains Garage Ventures Limited,INE0HOQ01053,Financial Services,Capital Markets,202.5,125379.44,52.056553,31.71739,12.970791,,3.028,65.2,85.7,45.354,64.422995,,,,227.2,112.0,0.7856,76.0,100.0,34.91,100.0,73.78,43.0,89.59,88.0,55.45,88.0,78.58,29.76,65.73,65.73,155.6,124.48,140.04,186.72,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.73,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,MANAPPURAM.NS,Manappuram Finance Limited,Manappuram Finance Limited,INE522D01027,Financial Services,Credit Services,352.45,33106.9,29.818108,12.049573,1.8596098,6.968000000000001,360.191,151.1,,24.847001,54.258,56.99999999999999,-20.170738184453956,0.698,356.7,245.15,0.9619,48.0,67.0,76.81,91.55,66.76,57.67,58.87,63.0,62.41,56.31,65.99,67.04,65.72,65.72,472.8,283.68,378.24,567.36,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Debt/equity above 200%; Weak ROE below 8%; Weak cash conversion,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.72,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,BEL.NS,Bharat Electronics Limited,Bharat Electronics Limited,INE263A01024,Industrials,Aerospace & Defense,405.35,296301.89,48.83735,35.62045,12.35183,27.556000000000004,0.273,11.7,4.5,21.956,27.47,106.0,0.2542675562279368,0.248,473.45,361.2,0.3933,92.0,60.62,40.5,100.0,83.37,52.0,44.51,63.7,66.25,94.0,73.49,39.28,65.68,65.68,205.01,164.01,184.51,246.01,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Weak cash conversion,Buffett-Munger Quality,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.68,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3MINDIA,3MINDIA.NS,3M India Limited,3M India Limited,INE470A01017,Industrials,Conglomerates,35245.0,39703.74,75.919785,46.781258,22.558908,28.9,9.6,16.8,201.8,10.262,17.216998,45.0,0.9835350704137268,0.27,38030.0,28730.0,0.7005,87.98,96.4,23.5,94.85,70.77,52.0,82.38,91.76,55.74,92.97,78.64,28.04,65.47,65.47,18569.6,14855.68,16712.64,22283.52,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Very expensive P/B above 15,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.47,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUPID,CUPID.NS,Cupid Limited,Cupid Limited,INE509F01029,Consumer Defensive,Household & Personal Products,208.52,28038.87,263.94937,,62.114983,27.297002,12.506,112.4,214.2,28.94,30.211002,,0.4261146912619104,0.288,226.0,29.12,0.9112,91.69,100.0,23.5,89.02,80.13,42.69,77.25,100.0,57.59,79.43,80.14,21.05,65.32,65.32,31.6,25.28,28.44,37.92,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Very expensive P/E above 80; Very expensive P/B above 15; Weak cash conversion,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.32,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLARINDS,SOLARINDS.NS,Solar Industries India Limited,Solar Industries India Limited,INE343H01029,Basic Materials,Specialty Chemicals,18621.0,168501.54,100.76844,55.903164,26.842628,31.228,23.271,40.9,70.0,17.052001,24.035999,6.0,0.3701052121786872,0.203,19187.0,11646.0,0.9249,87.96,100.0,23.5,100.0,75.6,50.34,75.23,99.45,55.73,80.01,80.49,21.05,65.3,65.3,7391.6,5913.28,6652.44,8869.92,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Very expensive P/E above 80; Very expensive P/B above 15; Weak cash conversion,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.3,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,FORCEMOT.NS,Force Motors Limited,FORCE MOTORS LTD,INE451A01017,Consumer Cyclical,Auto Manufacturers,17410.0,22939.87,18.930704,,5.5665383,33.508,,8.200000000000001,-37.0,13.378,13.425,23.0,1.0705331429396288,0.527,26450.0,14911.0,0.2166,74.0,38.45,79.25,86.47,71.07,59.94,49.73,53.15,76.62,73.29,66.26,53.77,65.14,65.14,9196.7,6437.69,7817.2,11036.04,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Negative earnings growth,Greenblatt Quality+Value,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.14,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMM,VMM.NS,VISHAL MEGA MART LIMITED,Vishal Mega Mart Limited,INE01EA01019,Consumer Cyclical,Department Stores,109.87,51466.5,62.07345,40.788067,6.913107,12.149999,26.817,22.2,44.0,6.5019995,7.9380006,,1.9318564064319577,,157.6,98.77,0.1887,68.59,100.0,32.4,100.0,49.2,40.9,75.5,81.44,50.5,85.48,75.49,39.72,65.0,65.0,70.8,49.56,60.18,84.96,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",65.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORTIS,FORTIS.NS,Fortis Healthcare Limited,Fortis Healthcare Limited,INE061F01013,Healthcare,Medical Care Facilities,943.65,71241.63,68.52941,40.40421,7.199368,11.006,34.15,17.8,44.3,11.413,16.839000000000002,11.0,1.537230921722388,0.651,1104.3,766.8,0.524,74.18,97.53,31.9,100.0,64.54,48.98,73.12,83.23,53.04,96.38,76.6,34.09,64.96,64.96,550.8,385.56,468.18,660.96,AVERAGE - TRACK ONLY,,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.96,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,COLPAL.NS,Colgate-Palmolive (India) Limited,Colgate Palmolive (India) Limited,INE259A01022,Consumer Defensive,Household & Personal Products,2085.8,56730.77,42.855972,35.435513,35.812645,81.593,2.993,9.1,-0.5,21.959999,29.988,228.0,1.3629264252291675,0.512,2504.0,1782.0,0.4208,100.0,40.48,44.39,100.0,88.88,52.0,43.64,61.1,72.19,88.0,71.02,39.9,64.95,64.95,832.26,665.81,749.03,998.71,AVERAGE - TRACK ONLY,Very expensive P/B above 15; Negative earnings growth,Buffett-Munger Quality,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASIANPAINT,ASIANPAINT.NS,Asian Paints Limited,Asian Paints Limited,INE021A01026,Basic Materials,Specialty Chemicals,2668.8,255843.0,58.992043,45.377876,11.97808,20.889999,17.847,10.6,69.19999999999999,12.1549994,16.143,102.0,1.6387527690742851,0.304,2985.7,2115.0,0.636,88.75,87.85,23.5,100.0,70.3,51.02,81.3,84.62,56.12,98.82,77.12,29.33,64.76,64.76,1809.6,1447.68,1628.64,2171.52,AVERAGE - TRACK ONLY,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.76,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSUMI,MSUMI.NS,Motherson Sumi Wiring India Limited,Motherson Sumi Wiring India Limited,INE0FS801015,Consumer Cyclical,Auto Parts,39.93,26480.23,42.478725,27.277386,12.2484665,32.394,10.788,33.1,1.7000000000000002,5.47,6.038,144.0,1.2176903199410234,0.056,53.59,35.7,0.2364,80.39,56.0,44.64,88.24,58.14,51.9,43.7,60.03,62.52,97.53,67.1,58.39,64.75,64.75,37.6,30.08,33.84,45.12,AVERAGE - TRACK ONLY,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.75,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRAL,ASTRAL.NS,Astral Limited,Astral Limited,INE006I01046,Industrials,Building Products & Equipment,1413.4,37971.02,70.564156,42.297585,9.3555565,13.797999999999998,6.168,24.2,18.9,8.169,14.791000000000002,26.0,2.0816249730808805,0.158,1768.7,1263.7,0.2964,78.2,93.29,28.13,93.99,64.3,52.0,52.98,81.56,53.16,98.8,75.08,37.51,64.64,64.64,801.2,640.96,721.08,961.44,AVERAGE - TRACK ONLY,,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.64,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATATECH,TATATECH.NS,Tata Technologies Limited,Tata Technologies Limited,INE142M01025,Technology,Information Technology Services,696.25,28271.36,50.636364,29.695606,7.2045736,14.57,23.908,22.3,8.200000000000001,9.928001,13.065,117.0,1.4191624703318393,0.937,784.0,507.4,0.6828,77.94,78.31,47.73,89.14,66.63,50.26,52.11,69.48,62.83,92.58,73.69,35.66,64.64,64.64,536.25,429.0,482.62,643.5,AVERAGE - TRACK ONLY,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.64,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJVN,SJVN.NS,SJVN Limited,SJVN Limited,INE002L01015,Utilities,Utilities - Renewable,67.68,26596.85,41.521473,14.0862665,1.8692517,4.514,226.528,196.7,,14.179,27.751,213.0,2.896259157737353,0.463,101.45,63.02,0.1213,52.12,67.0,68.04,88.3,67.12,47.82,55.85,63.0,60.08,61.66,65.19,65.41,64.56,64.56,65.2,39.12,52.16,78.24,AVERAGE - TRACK ONLY,Debt/equity above 200%; Weak ROE below 8%,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",64.56,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
